cod_mun,municipio,mes,especialidade,internacoes,valor_total_brl,dias_permanencia,obitos
330515,São José do Vale do Rio Preto,2025-07,Crônicos,1,3096.11,31,0
330515,São José do Vale do Rio Preto,2025-07,Leito-dia cirúrgico,3,6158.11,0,0
330515,São José do Vale do Rio Preto,2025-07,Obstétrico,14,8355.8,36,0
330515,São José do Vale do Rio Preto,2025-07,Pediátrico,5,5183.88,7,1
330515,São José do Vale do Rio Preto,2025-08,Cirúrgico,22,103761.61,110,0
330515,São José do Vale do Rio Preto,2025-08,Clínico,39,44495.99,290,4
330515,São José do Vale do Rio Preto,2025-08,Crônicos,1,3096.11,31,0
330515,São José do Vale do Rio Preto,2025-08,Leito-dia cirúrgico,5,8870.53,0,0
330515,São José do Vale do Rio Preto,2025-08,Obstétrico,11,6727.55,30,0
330515,São José do Vale do Rio Preto,2025-08,Pediátrico,4,44649.01,10,0
330515,São José do Vale do Rio Preto,2025-09,Cirúrgico,29,76740.29,131,0
330515,São José do Vale do Rio Preto,2025-09,Clínico,41,29965.21,305,3
330515,São José do Vale do Rio Preto,2025-09,Crônicos,1,3025.5,30,0
330515,São José do Vale do Rio Preto,2025-09,Leito-dia cirúrgico,5,6502.65,0,0
330515,São José do Vale do Rio Preto,2025-09,Obstétrico,12,5816.3,27,0
330515,São José do Vale do Rio Preto,2025-09,Pediátrico,5,20491.07,31,0
330515,São José do Vale do Rio Preto,2025-10,Cirúrgico,44,180374.27,146,1
330515,São José do Vale do Rio Preto,2025-10,Clínico,51,38780.8,365,11
330515,São José do Vale do Rio Preto,2025-10,Crônicos,1,3096.11,31,0
330515,São José do Vale do Rio Preto,2025-10,Leito-dia cirúrgico,5,23509.2,0,0
330515,São José do Vale do Rio Preto,2025-10,Obstétrico,13,7654.15,33,0
330515,São José do Vale do Rio Preto,2025-10,Pediátrico,10,8589.51,48,0
330515,São José do Vale do Rio Preto,2025-11,Cirúrgico,32,131259.84,114,2
330515,São José do Vale do Rio Preto,2025-11,Clínico,42,54927.84,282,2
330515,São José do Vale do Rio Preto,2025-11,Crônicos,1,3025.5,30,0
330515,São José do Vale do Rio Preto,2025-11,Leito-dia cirúrgico,2,544.99,0,0
330515,São José do Vale do Rio Preto,2025-11,Obstétrico,12,8052.97,31,0
330515,São José do Vale do Rio Preto,2025-11,Pediátrico,6,2213.81,37,0
330515,São José do Vale do Rio Preto,2025-12,Cirúrgico,24,133131.95,121,0
330515,São José do Vale do Rio Preto,2025-12,Clínico,50,66459.16,381,5
330515,São José do Vale do Rio Preto,2025-12,Crônicos,1,3096.11,31,0
330515,São José do Vale do Rio Preto,2025-12,Leito-dia cirúrgico,2,1456.27,0,0
330515,São José do Vale do Rio Preto,2025-12,Obstétrico,12,8792.92,35,0
330515,São José do Vale do Rio Preto,2025-12,Pediátrico,11,3626.15,24,0
330520,São Pedro da Aldeia,2025-01,Cirúrgico,145,360291.24,438,1
330520,São Pedro da Aldeia,2025-01,Clínico,109,95780.1,835,15
330520,São Pedro da Aldeia,2025-01,Crônicos,1,4461.26,31,0
330520,São Pedro da Aldeia,2025-01,Leito-dia cirúrgico,6,2008.6,0,0
330520,São Pedro da Aldeia,2025-01,Obstétrico,86,44309.92,201,0
330520,São Pedro da Aldeia,2025-01,Pediátrico,17,22165.02,36,0
330520,São Pedro da Aldeia,2025-02,Cirúrgico,118,230835.16,435,1
330520,São Pedro da Aldeia,2025-02,Clínico,116,74511.34,860,12
330520,São Pedro da Aldeia,2025-02,Crônicos,1,1205.92,6,0
330520,São Pedro da Aldeia,2025-02,Leito-dia cirúrgico,2,557.74,0,0
330520,São Pedro da Aldeia,2025-02,Obstétrico,107,53443.23,245,0
330520,São Pedro da Aldeia,2025-02,Pediátrico,17,110052.08,51,0
330520,São Pedro da Aldeia,2025-03,Cirúrgico,141,337854.37,512,5
330520,São Pedro da Aldeia,2025-03,Clínico,111,82090.15,804,25
330520,São Pedro da Aldeia,2025-03,Leito-dia cirúrgico,1,328.34,0,0
330520,São Pedro da Aldeia,2025-03,Obstétrico,105,56879.7,219,0
330520,São Pedro da Aldeia,2025-03,Pediátrico,15,14947.25,53,0
330520,São Pedro da Aldeia,2025-04,Cirúrgico,138,340278.18,347,1
330520,São Pedro da Aldeia,2025-04,Clínico,117,135332.75,938,15
330520,São Pedro da Aldeia,2025-04,Crônicos,3,4087.83,57,3
330520,São Pedro da Aldeia,2025-04,Leito-dia cirúrgico,1,328.34,0,0
330520,São Pedro da Aldeia,2025-04,Obstétrico,95,46341.28,216,0
330520,São Pedro da Aldeia,2025-04,Pediátrico,19,26378.06,49,1
330520,São Pedro da Aldeia,2025-05,Cirúrgico,125,350700.28,378,5
330520,São Pedro da Aldeia,2025-05,Clínico,109,131216.51,963,7
330520,São Pedro da Aldeia,2025-05,Crônicos,1,286.6,4,1
330520,São Pedro da Aldeia,2025-05,Leito-dia cirúrgico,3,3343.25,0,0
330520,São Pedro da Aldeia,2025-05,Obstétrico,111,55963.3,225,0
330520,São Pedro da Aldeia,2025-05,Pediátrico,18,43821.55,37,0
330520,São Pedro da Aldeia,2025-05,Pneumologia sanitária,1,2263.92,22,0
330520,São Pedro da Aldeia,2025-06,Cirúrgico,158,435022.22,460,1
330520,São Pedro da Aldeia,2025-06,Clínico,84,79819.29,629,22
330520,São Pedro da Aldeia,2025-06,Leito-dia cirúrgico,2,1022.87,0,0
330520,São Pedro da Aldeia,2025-06,Obstétrico,106,56136.36,221,0
330520,São Pedro da Aldeia,2025-06,Pediátrico,18,21551.79,102,1
330520,São Pedro da Aldeia,2025-06,Pneumologia sanitária,1,2391.34,30,0
330520,São Pedro da Aldeia,2025-07,Cirúrgico,151,568268.59,436,4
330520,São Pedro da Aldeia,2025-07,Clínico,149,132909.65,1213,16
330520,São Pedro da Aldeia,2025-07,Leito-dia cirúrgico,3,1823.39,0,0
330520,São Pedro da Aldeia,2025-07,Obstétrico,92,46987.88,215,0
330520,São Pedro da Aldeia,2025-07,Pediátrico,16,70600.85,33,0
330520,São Pedro da Aldeia,2025-07,Pneumologia sanitária,1,2473.79,31,0
330520,São Pedro da Aldeia,2025-08,Cirúrgico,153,541488.82,640,3
330520,São Pedro da Aldeia,2025-08,Clínico,136,132267.77,988,15
330520,São Pedro da Aldeia,2025-08,Crônicos,1,1972.63,25,1
330520,São Pedro da Aldeia,2025-08,Leito-dia cirúrgico,1,328.34,0,0
330520,São Pedro da Aldeia,2025-08,Obstétrico,101,56163.86,211,0
330520,São Pedro da Aldeia,2025-08,Pediátrico,18,32314.1,83,0
330520,São Pedro da Aldeia,2025-08,Pneumologia sanitária,1,2473.79,31,0
330520,São Pedro da Aldeia,2025-09,Cirúrgico,172,541248.88,589,2
330520,São Pedro da Aldeia,2025-09,Clínico,93,77617.6,644,15
330520,São Pedro da Aldeia,2025-09,Crônicos,1,1228.76,11,1
330520,São Pedro da Aldeia,2025-09,Leito-dia cirúrgico,2,656.68,0,0
330520,São Pedro da Aldeia,2025-09,Obstétrico,98,52989.02,188,0
330520,São Pedro da Aldeia,2025-09,Pediátrico,18,60263.94,48,0
330520,São Pedro da Aldeia,2025-09,Pneumologia sanitária,1,2391.34,30,0
330520,São Pedro da Aldeia,2025-10,Cirúrgico,159,527256.06,578,1
330520,São Pedro da Aldeia,2025-10,Clínico,152,116696.64,1095,34
330520,São Pedro da Aldeia,2025-10,Obstétrico,108,57695.56,219,0
330520,São Pedro da Aldeia,2025-10,Pediátrico,24,28923.31,63,1
330520,São Pedro da Aldeia,2025-10,Pneumologia sanitária,2,3782.53,34,0
330520,São Pedro da Aldeia,2025-11,Cirúrgico,138,430451.11,500,3
330520,São Pedro da Aldeia,2025-11,Clínico,101,74826.73,793,11
330520,São Pedro da Aldeia,2025-11,Crônicos,2,2140.16,26,1
330520,São Pedro da Aldeia,2025-11,Leito-dia cirúrgico,3,1023.58,0,0
330520,São Pedro da Aldeia,2025-11,Obstétrico,65,34955.87,135,0
330520,São Pedro da Aldeia,2025-11,Pediátrico,9,10084.61,24,0
330520,São Pedro da Aldeia,2025-11,Pneumologia sanitária,1,494.76,6,0
330520,São Pedro da Aldeia,2025-11,Psiquiatria,1,347.9,8,0
330520,São Pedro da Aldeia,2025-12,Cirúrgico,134,295334.14,373,6
330520,São Pedro da Aldeia,2025-12,Clínico,56,108262.57,515,8
330520,São Pedro da Aldeia,2025-12,Leito-dia cirúrgico,2,573.92,0,0
330520,São Pedro da Aldeia,2025-12,Obstétrico,72,36806.47,153,0
330520,São Pedro da Aldeia,2025-12,Pediátrico,16,13586.85,39,0
330530,São Sebastião do Alto,2025-01,Cirúrgico,8,22799.53,16,0
330530,São Sebastião do Alto,2025-01,Clínico,52,24180.34,325,5
330530,São Sebastião do Alto,2025-01,Leito-dia cirúrgico,1,4183.12,0,0
330530,São Sebastião do Alto,2025-01,Obstétrico,5,2837.68,8,0
330530,São Sebastião do Alto,2025-01,Pediátrico,7,2072.69,15,0
330530,São Sebastião do Alto,2025-02,Cirúrgico,10,14764.14,27,0
330530,São Sebastião do Alto,2025-02,Clínico,44,16852.53,235,2
330530,São Sebastião do Alto,2025-02,Obstétrico,4,1015.83,12,0
330530,São Sebastião do Alto,2025-02,Pediátrico,5,1567.02,16,0
330530,São Sebastião do Alto,2025-03,Cirúrgico,24,73279.08,93,0
330530,São Sebastião do Alto,2025-03,Clínico,33,14368.71,253,3
330530,São Sebastião do Alto,2025-03,Obstétrico,7,4334.5,14,0
330530,São Sebastião do Alto,2025-03,Pediátrico,8,2416.34,24,0
330530,São Sebastião do Alto,2025-04,Cirúrgico,13,27906.44,49,1
330530,São Sebastião do Alto,2025-04,Clínico,27,13410.23,231,3
330530,São Sebastião do Alto,2025-04,Leito-dia cirúrgico,1,172.27,0,0
330530,São Sebastião do Alto,2025-04,Obstétrico,5,2135.3,11,0
330530,São Sebastião do Alto,2025-04,Pediátrico,7,2887.34,21,0
330530,São Sebastião do Alto,2025-05,Cirúrgico,11,41930.51,27,1
330530,São Sebastião do Alto,2025-05,Clínico,42,22350.58,341,5
330530,São Sebastião do Alto,2025-05,Obstétrico,4,1578.7,6,0
330530,São Sebastião do Alto,2025-05,Pediátrico,8,3428.32,18,0
330530,São Sebastião do Alto,2025-06,Cirúrgico,12,43146.8,19,0
330530,São Sebastião do Alto,2025-06,Clínico,41,21691.7,317,4
330530,São Sebastião do Alto,2025-06,Leito-dia cirúrgico,2,8884.96,0,0
330530,São Sebastião do Alto,2025-06,Obstétrico,7,4808.77,13,0
330530,São Sebastião do Alto,2025-06,Pediátrico,6,2403.49,17,0
330530,São Sebastião do Alto,2025-07,Cirúrgico,5,13536.56,42,0
330530,São Sebastião do Alto,2025-07,Clínico,32,26867.36,343,6
330530,São Sebastião do Alto,2025-07,Obstétrico,9,5011.25,12,0
330530,São Sebastião do Alto,2025-07,Pediátrico,7,9342.82,20,0
330530,São Sebastião do Alto,2025-08,Cirúrgico,8,26119.36,51,0
330530,São Sebastião do Alto,2025-08,Clínico,36,14613.93,229,4
330530,São Sebastião do Alto,2025-08,Obstétrico,2,789.35,5,0
330530,São Sebastião do Alto,2025-08,Pediátrico,4,1631.49,10,0
330530,São Sebastião do Alto,2025-09,Cirúrgico,12,18349.81,23,1
330530,São Sebastião do Alto,2025-09,Clínico,37,16106.51,247,6
330530,São Sebastião do Alto,2025-09,Leito-dia cirúrgico,1,328.34,0,0
330530,São Sebastião do Alto,2025-09,Obstétrico,5,2943.48,44,0
330530,São Sebastião do Alto,2025-09,Pediátrico,2,982.38,3,0
330530,São Sebastião do Alto,2025-10,Cirúrgico,16,42647.9,58,0
330530,São Sebastião do Alto,2025-10,Clínico,31,20808.0,300,0
330530,São Sebastião do Alto,2025-10,Leito-dia cirúrgico,2,5496.73,0,0
330530,São Sebastião do Alto,2025-10,Obstétrico,7,3773.7,15,0
330530,São Sebastião do Alto,2025-10,Pediátrico,5,1831.86,35,0
330530,São Sebastião do Alto,2025-11,Cirúrgico,19,33250.75,73,1
330530,São Sebastião do Alto,2025-11,Clínico,31,30644.8,192,1
330530,São Sebastião do Alto,2025-11,Obstétrico,4,2173.57,9,0
330530,São Sebastião do Alto,2025-11,Pediátrico,2,849.1,6,0
330530,São Sebastião do Alto,2025-12,Cirúrgico,4,10236.36,12,0
330530,São Sebastião do Alto,2025-12,Clínico,35,17579.46,242,5
330530,São Sebastião do Alto,2025-12,Obstétrico,8,4410.34,19,0
330530,São Sebastião do Alto,2025-12,Pediátrico,3,603.86,11,0
330540,Sapucaia,2025-01,Cirúrgico,30,105911.16,95,2
330540,Sapucaia,2025-01,Clínico,117,54200.07,374,13
330540,Sapucaia,2025-01,Leito-dia cirúrgico,1,4183.12,0,0
330540,Sapucaia,2025-01,Obstétrico,17,9121.03,43,0
330540,Sapucaia,2025-01,Pediátrico,3,1835.01,5,0
330540,Sapucaia,2025-02,Cirúrgico,20,80881.36,57,0
330540,Sapucaia,2025-02,Clínico,51,25652.63,250,4
330540,Sapucaia,2025-02,Obstétrico,14,6438.98,37,0
330540,Sapucaia,2025-02,Pediátrico,4,931.29,11,0
330540,Sapucaia,2025-03,Cirúrgico,25,44166.11,51,0
330540,Sapucaia,2025-03,Clínico,66,54189.48,291,7
330540,Sapucaia,2025-03,Obstétrico,12,6163.55,26,0
330540,Sapucaia,2025-03,Pediátrico,3,11732.52,6,0
330540,Sapucaia,2025-04,Cirúrgico,25,73039.69,91,1
330540,Sapucaia,2025-04,Clínico,69,47392.8,279,8
330540,Sapucaia,2025-04,Obstétrico,14,8510.53,33,0
330540,Sapucaia,2025-04,Pediátrico,3,1480.95,27,0
330540,Sapucaia,2025-05,Cirúrgico,29,114810.37,92,1
330540,Sapucaia,2025-05,Clínico,57,58271.28,267,4
330540,Sapucaia,2025-05,Obstétrico,11,7416.48,31,0
330540,Sapucaia,2025-05,Pediátrico,3,3984.03,10,0
330540,Sapucaia,2025-06,Cirúrgico,17,101409.15,44,2
330540,Sapucaia,2025-06,Clínico,91,56260.72,298,8
330540,Sapucaia,2025-06,Leito-dia cirúrgico,1,328.34,0,0
330540,Sapucaia,2025-06,Obstétrico,12,6692.49,23,0
330540,Sapucaia,2025-06,Pediátrico,7,3625.22,21,0
330540,Sapucaia,2025-06,Pneumologia sanitária,1,1049.04,4,1
330540,Sapucaia,2025-07,Cirúrgico,37,130408.1,100,1
330540,Sapucaia,2025-07,Clínico,71,37531.04,248,3
330540,Sapucaia,2025-07,Obstétrico,5,2409.37,10,0
330540,Sapucaia,2025-07,Pediátrico,2,758.38,9,0
330540,Sapucaia,2025-08,Cirúrgico,27,161423.86,87,1
330540,Sapucaia,2025-08,Clínico,28,15257.27,156,1
330540,Sapucaia,2025-08,Leito-dia cirúrgico,2,720.22,0,0
330540,Sapucaia,2025-08,Obstétrico,9,5701.51,20,0
330540,Sapucaia,2025-08,Pediátrico,3,1095.77,21,0
330540,Sapucaia,2025-09,Cirúrgico,33,144881.09,67,2
330540,Sapucaia,2025-09,Clínico,57,35823.77,297,3
330540,Sapucaia,2025-09,Leito-dia cirúrgico,1,328.34,0,0
330540,Sapucaia,2025-09,Obstétrico,6,3464.08,13,0
330540,Sapucaia,2025-09,Outros,1,0.0,11,0
330540,Sapucaia,2025-09,Pediátrico,2,569.94,15,0
330540,Sapucaia,2025-10,Cirúrgico,34,181573.3,129,0
330540,Sapucaia,2025-10,Clínico,43,45362.17,308,4
330540,Sapucaia,2025-10,Leito-dia cirúrgico,1,328.34,0,0
330540,Sapucaia,2025-10,Obstétrico,13,7752.17,24,0
330540,Sapucaia,2025-10,Pediátrico,3,1195.4,21,0
330540,Sapucaia,2025-11,Cirúrgico,36,84317.38,130,2
330540,Sapucaia,2025-11,Clínico,66,71942.88,372,10
330540,Sapucaia,2025-11,Leito-dia cirúrgico,1,328.34,0,0
330540,Sapucaia,2025-11,Obstétrico,8,3461.4,21,0
330540,Sapucaia,2025-11,Pediátrico,4,3405.25,10,0
330540,Sapucaia,2025-12,Cirúrgico,29,84301.58,51,0
330540,Sapucaia,2025-12,Clínico,46,28081.72,222,5
330540,Sapucaia,2025-12,Obstétrico,14,8295.76,32,0
330540,Sapucaia,2025-12,Outros,1,0.0,14,0
330540,Sapucaia,2025-12,Pediátrico,3,1330.9,8,0
330550,Saquarema,2025-01,Cirúrgico,359,704153.4,1281,3
330550,Saquarema,2025-01,Clínico,243,270573.03,2173,35
330550,Saquarema,2025-01,Crônicos,1,429.9,6,1
330550,Saquarema,2025-01,Leito-dia cirúrgico,4,3747.68,0,0
330550,Saquarema,2025-01,Obstétrico,88,47746.12,235,0
330550,Saquarema,2025-01,Pediátrico,12,37422.39,68,1
330550,Saquarema,2025-01,Pneumologia sanitária,1,2765.78,31,0
330550,Saquarema,2025-02,Cirúrgico,338,661803.45,1164,9
330550,Saquarema,2025-02,Clínico,274,465371.16,2581,38
330550,Saquarema,2025-02,Crônicos,1,1065.41,11,0
330550,Saquarema,2025-02,Leito-dia cirúrgico,1,2667.29,0,0
330550,Saquarema,2025-02,Obstétrico,77,42996.06,211,0
330550,Saquarema,2025-02,Pediátrico,11,15312.82,59,0
330550,Saquarema,2025-02,Pneumologia sanitária,2,4040.54,50,0
330550,Saquarema,2025-02,Psiquiatria,1,397.61,9,0
330550,Saquarema,2025-03,Cirúrgico,363,768392.3,1065,3
330550,Saquarema,2025-03,Clínico,243,246884.35,1996,45
330550,Saquarema,2025-03,Leito-dia AIDS,1,46.9,0,0
330550,Saquarema,2025-03,Leito-dia cirúrgico,1,245.58,0,0
330550,Saquarema,2025-03,Obstétrico,67,35586.13,173,0
330550,Saquarema,2025-03,Pediátrico,6,17655.88,47,0
330550,Saquarema,2025-03,Pneumologia sanitária,2,5621.4,62,0
330550,Saquarema,2025-03,Psiquiatria,1,347.9,7,0
330550,Saquarema,2025-04,Cirúrgico,336,675535.77,1060,6
330550,Saquarema,2025-04,Clínico,181,254840.2,1765,12
330550,Saquarema,2025-04,Leito-dia AIDS,1,93.8,0,0
330550,Saquarema,2025-04,Leito-dia cirúrgico,1,2667.29,0,0
330550,Saquarema,2025-04,Obstétrico,119,71847.53,371,0
330550,Saquarema,2025-04,Pediátrico,2,901.36,5,0
330550,Saquarema,2025-04,Pneumologia sanitária,2,5419.26,60,0
330550,Saquarema,2025-05,Cirúrgico,407,788529.84,1343,2
330550,Saquarema,2025-05,Clínico,245,412958.03,3032,61
330550,Saquarema,2025-05,Leito-dia AIDS,1,70.35,0,0
330550,Saquarema,2025-05,Leito-dia cirúrgico,1,245.58,0,0
330550,Saquarema,2025-05,Obstétrico,105,74580.34,320,0
330550,Saquarema,2025-05,Pediátrico,35,30363.25,113,0
330550,Saquarema,2025-05,Pneumologia sanitária,2,4070.46,45,0
330550,Saquarema,2025-06,Cirúrgico,418,748275.61,1277,6
330550,Saquarema,2025-06,Clínico,260,442263.11,2322,53
330550,Saquarema,2025-06,Crônicos,1,1433.0,20,1
330550,Saquarema,2025-06,Obstétrico,80,52317.5,233,0
330550,Saquarema,2025-06,Pediátrico,29,10416.82,131,0
330550,Saquarema,2025-06,Pneumologia sanitária,1,2749.4,30,0
330550,Saquarema,2025-07,Cirúrgico,366,657581.69,905,4
330550,Saquarema,2025-07,Clínico,228,441944.03,2137,38
330550,Saquarema,2025-07,Leito-dia AIDS,1,70.35,0,0
330550,Saquarema,2025-07,Leito-dia cirúrgico,2,5631.38,0,0
330550,Saquarema,2025-07,Obstétrico,116,74441.15,318,0
330550,Saquarema,2025-07,Pediátrico,41,43814.88,259,0
330550,Saquarema,2025-07,Pneumologia sanitária,3,6511.56,70,0
330550,Saquarema,2025-07,Psiquiatria,2,1441.33,29,0
330550,Saquarema,2025-08,Cirúrgico,445,875139.55,1254,4
330550,Saquarema,2025-08,Clínico,232,336485.2,2341,31
330550,Saquarema,2025-08,Leito-dia cirúrgico,4,986.15,0,0
330550,Saquarema,2025-08,Obstétrico,125,82163.16,360,0
330550,Saquarema,2025-08,Pediátrico,66,45915.76,425,1
330550,Saquarema,2025-08,Pneumologia sanitária,1,696.92,6,0
330550,Saquarema,2025-09,Cirúrgico,458,828556.87,1142,4
330550,Saquarema,2025-09,Clínico,204,332215.47,2242,38
330550,Saquarema,2025-09,Crônicos,1,717.76,10,1
330550,Saquarema,2025-09,Leito-dia cirúrgico,2,1069.32,0,0
330550,Saquarema,2025-09,Obstétrico,112,74977.52,358,0
330550,Saquarema,2025-09,Pediátrico,48,28649.48,146,5
330550,Saquarema,2025-10,Cirúrgico,428,934412.38,1264,10
330550,Saquarema,2025-10,Clínico,206,364184.4,2032,36
330550,Saquarema,2025-10,Crônicos,1,501.55,7,1
330550,Saquarema,2025-10,Leito-dia cirúrgico,4,1186.4,0,0
330550,Saquarema,2025-10,Obstétrico,121,89107.32,393,0
330550,Saquarema,2025-10,Pediátrico,54,26945.71,375,1
330550,Saquarema,2025-10,Psiquiatria,1,82.39,1,0
330550,Saquarema,2025-11,Cirúrgico,399,745831.13,1034,7
330550,Saquarema,2025-11,Clínico,214,391174.65,2310,37
330550,Saquarema,2025-11,Leito-dia cirúrgico,1,2667.29,0,0
330550,Saquarema,2025-11,Obstétrico,115,86774.35,302,0
330550,Saquarema,2025-11,Pediátrico,43,25791.82,340,2
330550,Saquarema,2025-11,Pneumologia sanitária,1,3134.78,14,1
330550,Saquarema,2025-12,Cirúrgico,409,853597.16,1382,9
330550,Saquarema,2025-12,Clínico,240,345440.34,2652,28
330550,Saquarema,2025-12,Obstétrico,155,108775.8,453,0
330550,Saquarema,2025-12,Pediátrico,65,71611.95,542,1
330550,Saquarema,2025-12,Psiquiatria,2,752.81,15,0
330555,Seropédica,2025-01,Cirúrgico,119,206427.24,478,1
330555,Seropédica,2025-01,Clínico,64,96729.24,612,14
330555,Seropédica,2025-01,Crônicos,3,4151.7,50,1
330555,Seropédica,2025-01,Leito-dia cirúrgico,4,5824.11,0,0
330555,Seropédica,2025-01,Leito-dia saúde mental,1,279.16,1,0
330555,Seropédica,2025-01,Obstétrico,39,26827.37,121,0
330555,Seropédica,2025-01,Pediátrico,16,14391.22,102,0
330555,Seropédica,2025-01,Psiquiatria,4,6179.96,75,0
330555,Seropédica,2025-02,Cirúrgico,92,195054.96,382,6
330555,Seropédica,2025-02,Clínico,61,69427.34,414,11
330555,Seropédica,2025-02,Leito-dia cirúrgico,4,1474.17,0,0
330555,Seropédica,2025-02,Leito-dia saúde mental,1,319.04,1,0
330555,Seropédica,2025-02,Obstétrico,50,32812.8,128,0
330555,Seropédica,2025-02,Pediátrico,16,35417.56,55,0
330555,Seropédica,2025-02,Psiquiatria,1,411.99,5,0
330555,Seropédica,2025-03,Cirúrgico,99,160378.2,440,2
330555,Seropédica,2025-03,Clínico,60,124866.66,480,18
330555,Seropédica,2025-03,Crônicos,1,143.3,2,1
